delivery_count_sum,is_above_average_delivery_day,log_ratio_to_average,delivery_date,delivery_weekday_name,is_midweek,DailyPrecipitation,DailySnowDepth,SnowOnGround,DailySnowfall,PriorDayAverageDryBulbTemperatureDiff,PriorDayMaximumTemperatureDiff,PriorDayMinimumTemperatureDiff,PriorDayPrecipitationAmt,Prior2DayPrecipitationAmt,PriorDayPrecipitationDiff,Prior2DayPrecipitationDiff,PriorDaySnowfallAmt,PriorDaySnowfallDiff,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,Precip_10AM-2PM
186,True,0.05665975427080475,2018-05-09,Wed,True,0.11,0,false,0.0,-6,-7,-4,0.37,0.0,-0.26,0.11,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
31,False,-0.7214914961128388,2019-05-09,Thu,True,0.02,0,false,0.0,-1,-1,-1,1.45,0.0,-1.43,0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
349,True,0.21751505524811873,2011-05-10,Tue,True,0.0,0,false,0.0,10,18,2,0.47,0.18,-0.47,-0.18,0.0,0.0,No Precip,No Precip,No Precip,No Precip
150,False,-0.14921911265537988,2012-05-10,Thu,True,0.0,0,false,0.0,4,7,0,0.0,0.06,0.0,-0.06,0.0,0.0,No Precip,No Precip,No Precip,No Precip
60,False,-0.5471591213274175,2013-05-10,Fri,False,0.0,0,false,0.0,0,7,-6,0.1,0.12,-0.1,-0.12,0.0,0.0,No Precip,No Precip,No Precip,No Precip
317,True,0.17574889050669035,2016-05-10,Tue,True,0.59,0,false,0.0,-8,-10,-5,0.33,0.0,0.25999999999999995,0.59,0.0,0.0,Precip,Light Precip,Light Precip,No Precip
206,False,-0.01144315134190776,2017-05-10,Wed,True,0.0,0,false,0.0,-1,-2,1,0.03,0.25,-0.03,-0.25,0.0,0.0,No Precip,No Precip,No Precip,No Precip
250,True,0.07262963696097643,2018-05-10,Thu,True,0.0,0,false,0.0,-7,-5,-10,0.11,0.37,-0.11,-0.37,0.0,0.0,No Precip,No Precip,No Precip,No Precip
63,False,-0.5259698222574795,2019-05-10,Fri,False,0.0,0,false,0.0,5,7,3,0.02,1.45,-0.02,-1.45,0.0,0.0,No Precip,No Precip,No Precip,No Precip
297,True,0.14744607760615122,2021-05-10,Mon,False,0.0,0,false,0.0,-5,-7,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
384,True,0.22283948212139693,2011-05-11,Wed,True,0.02,0,false,0.0,-2,-10,5,0.0,0.47,0.02,-0.44999999999999996,0.0,0.0,No Precip,Light Precip,No Precip,No Precip
115,False,-0.3007939018925222,2012-05-11,Fri,False,0.06,0,false,0.0,1,-2,5,0.0,0.0,0.06,0.06,0.0,0.0,No Precip,No Precip,No Precip,No Precip
117,False,-0.2933058804999722,2015-05-11,Mon,False,0.07,0,false,0.0,-4,-5,-4,0.72,0.0,-0.6499999999999999,0.07,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
378,True,0.21600005759109145,2016-05-11,Wed,True,0.15,0,false,0.0,0,-2,1,0.59,0.33,-0.43999999999999995,-0.18000000000000002,0.0,0.0,No Precip,No Precip,Light Precip,Light Precip
206,False,-0.0476245218769805,2017-05-11,Thu,True,0.0,0,false,0.0,-4,-2,-6,0.0,0.03,0.0,-0.03,0.0,0.0,No Precip,No Precip,No Precip,No Precip
230,True,2.360937714589759E-4,2018-05-11,Fri,False,0.0,0,false,0.0,-3,-7,2,0.0,0.11,0.0,-0.11,0.0,0.0,No Precip,No Precip,No Precip,No Precip
111,False,-0.3161687634594765,2020-05-11,Mon,False,0.0,0,false,0.0,4,7,1,0.0,0.15,0.0,-0.15,0.0,0.0,No Precip,No Precip,No Precip,No Precip
298,True,0.11272452183012137,2021-05-11,Tue,True,0.0,0,false,0.0,3,7,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
156,False,-0.09158805337201412,2011-05-12,Thu,True,0.02,0,false,0.0,-12,-13,-10,0.02,0.0,0.0,0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
138,False,-0.14483356532523925,2014-05-12,Mon,False,0.27,0,false,0.0,-2,-5,1,0.63,0.06,-0.36,0.21000000000000002,0.0,0.0,Light Precip,No Precip,Light Precip,Light Precip
95,False,-0.306989046437628,2015-05-12,Tue,True,0.02,0,false,0.0,-1,3,-5,0.07,0.72,-0.05,-0.7,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
386,True,0.3018746529452792,2016-05-12,Thu,True,0.0,0,false,0.0,0,2,-1,0.15,0.59,-0.15,-0.59,0.0,0.0,No Precip,No Precip,No Precip,No Precip
183,False,-0.022261561996046248,2017-05-12,Fri,False,0.0,0,false,0.0,5,10,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
139,False,-0.14169785147238062,2018-05-12,Sat,False,0.01,0,false,0.0,4,8,-1,0.0,0.0,0.01,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
143,False,-0.12937661426141392,2020-05-12,Tue,True,0.0,0,false,0.0,-1,3,-5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
301,True,0.19385384386736762,2021-05-12,Wed,True,0.0,0,false,0.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
116,False,-0.10220231894828385,2011-05-13,Fri,False,0.0,0,false,0.0,-7,-9,-5,0.02,0.02,-0.02,-0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
22,False,-0.824237627352996,2013-05-13,Mon,False,0.01,0,false,0.0,10,13,7,0.0,0.0,0.01,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
162,True,0.04285470636742865,2014-05-13,Tue,True,0.0,0,false,0.0,-8,-10,-6,0.27,0.63,-0.27,-0.63,0.0,0.0,No Precip,No Precip,No Precip,No Precip
102,False,-0.15806013641328476,2015-05-13,Wed,True,0.0,0,false,0.0,6,9,4,0.02,0.07,-0.02,-0.07,0.0,0.0,No Precip,No Precip,No Precip,No Precip
361,True,0.3908468937304556,2016-05-13,Fri,False,0.18,0,false,0.0,-8,-8,-9,0.0,0.15,0.18,0.03,0.0,0.0,No Precip,Precip,Light Precip,No Precip
12,False,-1.0874790621275774,2018-05-13,Sun,False,0.0,0,false,0.0,5,12,-2,0.01,0.0,-0.01,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
48,False,-0.48541907079961505,2019-05-13,Mon,False,0.0,0,false,0.0,1,5,-3,0.0,0.01,0.0,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
144,False,-0.008297816079952669,2020-05-13,Wed,True,0.04,0,false,0.0,10,5,14,0.0,0.0,0.04,0.04,0.0,0.0,No Precip,No Precip,No Precip,No Precip
354,True,0.38234295385058553,2021-05-13,Thu,True,0.0,0,false,0.0,4,2,6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
65,False,-0.29316416260610473,2012-05-14,Mon,False,0.0,0,false,0.0,7,9,6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
15,False,-0.9299862601932791,2013-05-14,Tue,True,0.0,0,false,0.0,19,26,13,0.01,0.0,-0.01,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
146,True,0.05827533653547677,2014-05-14,Wed,True,0.0,0,false,0.0,1,6,-5,0.0,0.27,0.0,-0.27,0.0,0.0,No Precip,No Precip,No Precip,No Precip
70,False,-0.2609794792347035,2015-05-14,Thu,True,0.34,0,false,0.0,-1,-10,8,0.0,0.02,0.34,0.32,0.0,0.0,No Precip,Light Precip,Light Precip,Light Precip
167,True,0.11663895189862297,2016-05-14,Sat,False,0.0,0,false,0.0,-2,2,-5,0.18,0.0,-0.18,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
196,True,0.18617855210751572,2018-05-14,Mon,False,0.18,0,false,0.0,8,2,14,0.0,0.01,0.18,0.16999999999999998,0.0,0.0,No Precip,No Precip,No Precip,No Precip
26,False,-0.6911041712781424,2019-05-14,Tue,True,0.04,0,false,0.0,7,6,8,0.0,0.0,0.04,0.04,0.0,0.0,No Precip,No Precip,No Precip,No Precip
138,True,0.03380156715227615,2020-05-14,Thu,True,0.04,0,false,0.0,7,10,4,0.04,0.0,0.0,0.04,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
326,True,0.40714008081897873,2021-05-14,Fri,False,0.01,0,false,0.0,1,-3,6,0.0,0.0,0.01,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
42,False,-0.41764959768392784,2012-05-15,Tue,True,0.0,0,false,0.0,-5,-11,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
18,False,-0.7856263829785223,2013-05-15,Wed,True,0.0,0,false,0.0,-8,-19,2,0.0,0.01,0.0,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
153,True,0.14379254273577052,2014-05-15,Thu,True,0.0,0,false,0.0,-4,-10,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
87,False,-0.10137963546320977,2015-05-15,Fri,False,0.0,0,false,0.0,6,10,2,0.34,0.0,-0.34,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
252,True,0.3605016526997158,2017-05-15,Mon,False,0.24,0,false,0.0,-5,-14,4,0.0,0.0,0.24,0.24,0.0,0.0,No Precip,No Precip,No Precip,Precip
249,True,0.355300459013908,2018-05-15,Tue,True,0.0,0,false,0.0,-2,3,-6,0.18,0.0,-0.18,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
31,False,-0.5495371942475556,2019-05-15,Wed,True,0.12,0,false,0.0,4,3,6,0.04,0.0,0.07999999999999999,0.12,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
47,False,-0.3688010301461108,2020-05-15,Fri,False,0.0,0,false,0.0,-5,-2,-7,0.04,0.04,-0.04,-0.04,0.0,0.0,No Precip,No Precip,No Precip,No Precip
176,True,0.053782274451293514,2011-05-16,Mon,False,0.0,0,false,0.0,1,5,-4,0.0,0.08,0.0,-0.08,0.0,0.0,No Precip,No Precip,No Precip,No Precip
66,False,-0.37218645782098764,2012-05-16,Wed,True,0.0,0,false,0.0,-6,-4,-8,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
16,False,-0.9876104107069316,2013-05-16,Thu,True,0.0,0,false,0.0,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
97,False,-0.20495865909661146,2014-05-16,Fri,False,0.0,0,false,0.0,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
381,True,0.389194582312763,2016-05-16,Mon,False,0.0,0,false,0.0,8,1,15,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
269,True,0.23802188663955168,2017-05-16,Tue,True,0.35,0,false,0.0,8,14,1,0.24,0.0,0.10999999999999999,0.35,0.0,0.0,Light Precip,Precip,Light Precip,No Precip
208,True,0.1263329415999052,2018-05-16,Wed,True,0.0,0,false,0.0,6,9,3,0.0,0.18,0.0,-0.18,0.0,0.0,No Precip,No Precip,No Precip,No Precip
31,False,-0.7003686995285836,2019-05-16,Thu,True,0.35,0,false,0.0,5,6,3,0.12,0.04,0.22999999999999998,0.31,0.0,0.0,Precip,No Precip,No Precip,No Precip
266,True,0.11818860877449566,2011-05-17,Tue,True,0.0,0,false,0.0,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
45,False,-0.6534805140812276,2012-05-17,Thu,True,0.0,0,false,0.0,11,13,9,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
38,False,-0.7269094312397612,2013-05-17,Fri,False,0.25,0,false,0.0,-9,-17,-1,0.0,0.0,0.25,0.25,0.0,0.0,No Precip,No Precip,No Precip,Light Precip
309,True,0.1832654515682633,2016-05-17,Tue,True,0.0,0,false,0.0,-2,-1,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
300,True,0.17042822686309106,2017-05-17,Wed,True,1.81,0,false,0.0,-10,-12,-7,0.35,0.24,1.46,1.57,0.0,0.0,Precip,Light Precip,No Precip,No Precip
255,True,0.09984715257738382,2018-05-17,Thu,True,0.0,0,false,0.0,1,-2,4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
34,False,-0.7752141108143162,2019-05-17,Fri,False,0.05,0,false,0.0,-10,-13,-6,0.35,0.12,-0.3,-0.06999999999999999,0.0,0.0,No Precip,No Precip,No Precip,No Precip
374,True,0.26617857434390885,2021-05-17,Mon,False,0.0,0,false,0.0,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
222,True,0.026986624763335545,2011-05-18,Wed,True,0.0,0,false,0.0,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
68,False,-0.48685743698106676,2012-05-18,Fri,False,0.0,0,false,0.0,8,10,7,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
111,False,-0.2740433709006456,2015-05-18,Mon,False,0.0,0,false,0.0,-17,-26,-8,0.08,0.06,-0.08,-0.06,0.0,0.0,No Precip,No Precip,No Precip,No Precip
316,True,0.1803207329311007,2016-05-18,Wed,True,0.0,0,false,0.0,1,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
328,True,0.19650749402437595,2017-05-18,Thu,True,0.27,0,false,0.0,-11,-16,-7,1.81,0.35,-1.54,-0.07999999999999996,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
234,True,0.04984950772283972,2018-05-18,Fri,False,0.01,0,false,0.0,-1,-1,-1,0.0,0.0,0.01,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
50,False,-0.6203963453512843,2020-05-18,Mon,False,0.0,0,false,0.0,7,13,1,2.47,0.46,-2.47,-0.46,0.0,0.0,No Precip,No Precip,No Precip,No Precip
340,True,0.212112567354952,2021-05-18,Tue,True,0.03,0,false,0.0,0,-5,5,0.0,0.0,0.03,0.03,0.0,0.0,No Precip,No Precip,No Precip,No Precip
206,True,0.08309908215776234,2011-05-19,Thu,True,0.0,0,false,0.0,4,-2,9,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
95,False,-0.2530445329225433,2014-05-19,Mon,False,2.25,0,false,0.0,-5,-12,2,0.0,0.0,2.25,2.25,0.0,0.0,No Precip,Precip,Precip,Precip
94,False,-0.25764028461169247,2015-05-19,Tue,True,0.0,0,false,0.0,3,9,-3,0.0,0.08,0.0,-0.08,0.0,0.0,No Precip,No Precip,No Precip,No Precip
272,True,0.2038007658228076,2016-05-19,Thu,True,0.0,0,false,0.0,5,4,7,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
350,True,0.31329990613888453,2017-05-19,Fri,False,0.0,0,false,0.0,-1,1,-3,0.27,1.81,-0.27,-1.81,0.0,0.0,No Precip,No Precip,No Precip,No Precip
127,False,-0.12696441725543425,2018-05-19,Sat,False,0.02,0,false,0.0,-9,-12,-7,0.01,0.0,0.01,0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
183,True,0.03168295151903838,2020-05-19,Tue,True,0.0,0,false,0.0,5,5,4,0.0,2.47,0.0,-2.47,0.0,0.0,No Precip,No Precip,No Precip,No Precip
34,False,-0.699289221169136,2021-05-19,Wed,True,0.75,0,false,0.0,4,3,4,0.03,0.0,0.72,0.75,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
303,True,0.30182701273829515,2011-05-20,Fri,False,0.28,0,false,0.0,1,2,1,0.0,0.0,0.28,0.28,0.0,0.0,No Precip,No Precip,Light Precip,Light Precip
111,False,-0.1342926369773524,2013-05-20,Mon,False,0.6,0,false,0.0,-7,-10,-4,1.16,1.47,-0.5599999999999999,-0.87,0.0,0.0,Light Precip,No Precip,Light Precip,Precip
60,False,-0.4014643653803662,2014-05-20,Tue,True,0.0,0,false,0.0,8,18,-1,2.25,0.0,-2.25,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
77,False,-0.29312489059152796,2015-05-20,Wed,True,0.0,0,false,0.0,5,5,4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
212,True,0.14672024516474158,2016-05-20,Fri,False,0.0,0,false,0.0,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
98,False,-0.18838954007151498,2018-05-20,Sun,False,0.0,0,false,0.0,-2,1,-5,0.02,0.01,-0.02,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
73,False,-0.3162927556435539,2019-05-20,Mon,False,0.0,0,false,0.0,8,17,-2,0.63,0.8,-0.63,-0.8,0.0,0.0,No Precip,No Precip,No Precip,No Precip
193,True,0.1059416932437639,2020-05-20,Wed,True,0.0,0,false,0.0,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
234,True,0.18960024164613304,2021-05-20,Thu,True,0.1,0,false,0.0,0,-3,3,0.75,0.03,-0.65,0.07,0.0,0.0,No Precip,Light Precip,Light Precip,Light Precip
222,True,0.1323927370473326,2011-05-21,Sat,False,1.74,0,false,0.0,1,0,2,0.28,0.0,1.46,1.74,0.0,0.0,Precip,Precip,Precip,Precip
132,False,-0.09338630619745615,2012-05-21,Mon,False,0.0,0,false,0.0,4,11,-4,0.02,0.42,-0.02,-0.42,0.0,0.0,No Precip,No Precip,No Precip,No Precip
130,False,-0.10001688509646924,2013-05-21,Tue,True,0.07,0,false,0.0,-9,-7,-11,0.6,1.16,-0.53,-1.0899999999999999,0.0,0.0,No Precip,No Precip,No Precip,Light Precip
73,False,-0.3506373772828501,2014-05-21,Wed,True,0.0,0,false,0.0,-5,-12,1,0.0,2.25,0.0,-2.25,0.0,0.0,No Precip,No Precip,No Precip,No Precip
51,False,-0.5063900613053697,2015-05-21,Thu,True,0.0,0,false,0.0,8,12,4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
323,True,0.29524228492779686,2018-05-21,Mon,False,0.0,0,false,0.0,5,-2,13,0.0,0.02,0.0,-0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
106,False,-0.18865437213853575,2019-05-21,Tue,True,0.59,0,false,0.0,4,-2,11,0.0,0.63,0.59,-0.040000000000000036,0.0,0.0,No Precip,No Precip,No Precip,No Precip
202,True,0.09139113204331775,2020-05-21,Thu,True,0.0,0,false,0.0,-6,-11,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
234,True,0.15525562000683682,2021-05-21,Fri,False,0.59,0,false,0.0,2,7,-2,0.1,0.75,0.49,-0.16000000000000003,0.0,0.0,Precip,Light Precip,Light Precip,Light Precip
132,False,-0.06340728770874199,2012-05-22,Tue,True,0.0,0,false,0.0,10,11,9,0.0,0.02,0.0,-0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
105,False,-0.1627919198446538,2013-05-22,Wed,True,0.13,0,false,0.0,-6,-10,-2,0.07,0.6,0.06,-0.47,0.0,0.0,No Precip,Light Precip,Light Precip,Light Precip
90,False,-0.22973870947526698,2014-05-22,Thu,True,0.0,0,false,0.0,0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
27,False,-0.7526174547556045,2015-05-22,Fri,False,0.0,0,false,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
377,True,0.392360131291201,2017-05-22,Mon,False,0.01,0,false,0.0,7,15,-1,0.04,1.47,-0.03,-1.46,0.0,0.0,No Precip,No Precip,No Precip,No Precip
353,True,0.36379348647323073,2018-05-22,Tue,True,0.0,0,false,0.0,2,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
11,False,-1.1425885337563668,2019-05-22,Wed,True,0.51,0,false,0.0,1,2,0,0.59,0.0,-0.07999999999999996,0.51,0.0,0.0,Light Precip,Precip,Precip,No Precip
127,False,-0.080177497958635,2020-05-22,Fri,False,0.0,0,false,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
434,True,0.25121376498442266,2011-05-23,Mon,False,0.01,0,false,0.0,3,6,1,0.57,1.74,-0.5599999999999999,-1.73,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
140,False,-0.2401479288498501,2012-05-23,Wed,True,0.81,0,false,0.0,6,4,8,0.0,0.0,0.81,0.81,0.0,0.0,No Precip,No Precip,No Precip,No Precip
153,False,-0.20158453371048926,2013-05-23,Thu,True,0.0,0,false,0.0,4,10,-2,0.13,0.07,-0.13,-0.07,0.0,0.0,No Precip,No Precip,No Precip,No Precip
64,False,-0.5800959905442009,2014-05-23,Fri,False,0.0,0,false,0.0,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
289,True,0.07462187822845974,2016-05-23,Mon,False,0.0,0,false,0.0,6,0,13,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
491,True,0.30480552759488033,2017-05-23,Tue,True,0.01,0,false,0.0,-1,-6,4,0.01,0.04,0.0,-0.03,0.0,0.0,No Precip,No Precip,No Precip,No Precip
373,True,0.18543286728059952,2018-05-23,Wed,True,0.0,0,false,0.0,6,8,5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
3,False,-1.9091547098084256,2019-05-23,Thu,True,0.0,0,false,0.0,1,-3,5,0.51,0.59,-0.51,-0.59,0.0,0.0,No Precip,No Precip,No Precip,No Precip
376,True,0.11493451549529413,2011-05-24,Tue,True,0.01,0,false,0.0,-5,-8,-3,0.01,0.57,0.0,-0.5599999999999999,0.0,0.0,No Precip,No Precip,No Precip,No Precip
81,False,-0.5517683105537171,2012-05-24,Thu,True,2.58,0,false,0.0,-16,-24,-7,0.81,0.0,1.77,2.58,0.0,0.0,Precip,Precip,Precip,Precip
139,False,-0.31723852917827183,2013-05-24,Fri,False,0.16,0,false,0.0,1,3,-1,0.0,0.13,0.16,0.03,0.0,0.0,No Precip,No Precip,No Precip,No Precip
292,True,0.005129522016051357,2016-05-24,Tue,True,0.0,0,false,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
437,True,0.1802281075380549,2017-05-24,Wed,True,0.0,0,false,0.0,0,2,-3,0.01,0.01,-0.01,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
426,True,0.16915626967035197,2018-05-24,Thu,True,0.61,0,false,0.0,7,8,6,0.0,0.0,0.61,0.61,0.0,0.0,No Precip,No Precip,No Precip,No Precip
269,False,-0.030501049429958935,2021-05-24,Mon,False,0.3,0,false,0.0,4,7,1,0.0,0.0,0.3,0.3,0.0,0.0,Precip,No Precip,No Precip,No Precip
35,False,-0.8581933381044045,2011-05-25,Wed,True,0.1,0,false,0.0,-5,-3,-6,0.01,0.01,0.09000000000000001,0.09000000000000001,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
130,False,-0.2883180301478434,2012-05-25,Fri,False,0.0,0,false,0.0,0,4,-4,2.58,0.81,-2.58,-0.81,0.0,0.0,No Precip,No Precip,No Precip,No Precip
246,False,-0.011326275351301067,2016-05-25,Wed,True,0.33,0,false,0.0,-5,-10,0,0.0,0.0,0.33,0.33,0.0,0.0,No Precip,Precip,Precip,Light Precip
438,True,0.23921272804941934,2017-05-25,Thu,True,0.01,0,false,0.0,6,8,4,0.0,0.01,0.01,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
377,True,0.17407996775111267,2018-05-25,Fri,False,0.16,0,false,0.0,-2,-2,-2,0.61,0.0,-0.44999999999999996,0.16,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
289,True,0.058636460301867636,2021-05-25,Tue,True,0.43,0,false,0.0,-2,-1,-4,0.3,0.0,0.13,0.43,0.0,0.0,Precip,No Precip,No Precip,No Precip
413,True,0.21726617557686295,2011-05-26,Thu,True,0.0,0,false,0.0,-2,0,-5,0.1,0.01,-0.1,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
44,False,-0.7552311995933506,2015-05-26,Tue,True,0.59,0,false,0.0,-5,-10,0,0.16,0.52,0.42999999999999994,0.06999999999999995,0.0,0.0,No Precip,Light Precip,Light Precip,Precip
277,True,0.043795892984910434,2016-05-26,Thu,True,0.27,0,false,0.0,0,5,-5,0.33,0.0,-0.06,0.27,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
335,True,0.12636093095730716,2017-05-26,Fri,False,0.0,0,false,0.0,10,9,11,0.01,0.0,-0.01,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
245,False,-0.009517791715005636,2018-05-26,Sat,False,0.0,0,false,0.0,3,4,1,0.16,0.61,-0.16,-0.61,0.0,0.0,No Precip,No Precip,No Precip,No Precip
168,False,-0.1733745943536752,2020-05-26,Tue,True,0.87,0,false,0.0,2,3,1,0.16,0.0,0.71,0.87,0.0,0.0,No Precip,No Precip,No Precip,No Precip
271,True,0.03428541479486768,2021-05-26,Wed,True,0.0,0,false,0.0,-15,-20,-9,0.43,0.3,-0.43,-0.3,0.0,0.0,No Precip,No Precip,No Precip,No Precip
232,True,0.1964857033855359,2011-05-27,Fri,False,0.22,0,false,0.0,0,-1,2,0.0,0.1,0.22,0.12,0.0,0.0,No Precip,No Precip,No Precip,No Precip
63,False,-0.36966173205178204,2014-05-27,Tue,True,0.01,0,false,0.0,-7,-9,-5,0.01,0.0,0.0,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
62,False,-0.3766105920071099,2015-05-27,Wed,True,0.0,0,false,0.0,10,21,-2,0.59,0.16,-0.59,-0.16,0.0,0.0,No Precip,No Precip,No Precip,No Precip
184,True,0.09581554150417271,2016-05-27,Fri,False,0.24,0,false,0.0,-4,-11,2,0.27,0.33,-0.030000000000000027,-0.09000000000000002,0.0,0.0,No Precip,Light Precip,Light Precip,Precip
85,False,-0.2395833557910711,2018-05-27,Sun,False,0.0,0,false,0.0,-2,-3,0,0.0,0.16,0.0,-0.16,0.0,0.0,No Precip,No Precip,No Precip,No Precip
204,True,0.14062788592053502,2020-05-27,Wed,True,0.42,0,false,0.0,-3,-3,-3,0.87,0.16,-0.45,0.26,0.0,0.0,Precip,No Precip,No Precip,No Precip
203,True,0.13849375640784914,2021-05-27,Thu,True,0.98,0,false,0.0,-11,-10,-13,0.0,0.43,0.98,0.55,0.0,0.0,Light Precip,Precip,Precip,Precip
114,False,-0.018642110056058148,2013-05-28,Tue,True,0.06,0,false,0.0,-1,0,-1,0.05,0.0,0.009999999999999995,0.06,0.0,0.0,No Precip,Light Precip,Light Precip,Light Precip
69,False,-0.2366978706552754,2014-05-28,Wed,True,0.0,0,false,0.0,3,8,-3,0.01,0.01,-0.01,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
62,False,-0.28315527189427686,2015-05-28,Thu,True,0.0,0,false,0.0,3,0,7,0.0,0.59,0.0,-0.59,0.0,0.0,No Precip,No Precip,No Precip,No Precip
90,False,-0.1213044519532059,2019-05-28,Tue,True,0.0,0,false,0.0,1,5,-3,1.83,0.0,-1.83,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
